SightingDate	fullLocation	StateText	2013	City	lat	lon	bins	Shape
3/24/13 23:00	Williamsburg, Virginia	Virginia	15206	Williamsburg	37.2707028	-76.7074502	1	Sphere
3/24/14 02:00	Moab, Utah	Utah	5130	Moab	38.5738096	-109.5462146	0	Light
3/24/14 03:15	Arlington, Texas	Texas	379577	Arlington	32.735687	-97.1080656	37	Disk
3/24/14 05:53	Lancaster, California	California	159523	Lancaster	40.03813	-76.3056686	15	Triangle
3/24/14 14:20	Buford, Georgia	Georgia	12962	Buford	34.1206564	-84.0043513	1	Triangle
3/24/14 18:00	Mesa, Arizona	Arizona	457587	Mesa	33.4153149	-111.8312672	45	Sphere
3/24/14 19:40	Bemidji, Minnesota	Minnesota	14435	Bemidji	47.4786541	-94.890802	1	Cigar
3/24/14 19:47	Montrose, Colorado	Colorado	19015	Montrose	38.4788553	-107.8777133	1	Oval
3/24/14 21:39	Poplar, Montana	Montana	859	Poplar	51.5146384	-0.0181283	0	Disk
3/24/14 22:00	Reynoldsville, Pennsylvania	Pennsylvania	2742	Reynoldsville	41.0970071	-78.8886436	0	Egg
3/24/14 23:00	Las Vegas, Nevada	Nevada	603488	Las Vegas	36.145204	-115.1611806	60	Flash
3/25/13 01:00	Tavares, Florida	Florida	14411	Tavares	28.78866	-81.7680279972086	1	Oval
3/25/13 01:45	Peoria, Arizona	Arizona	162592	Peoria	33.5766205	-112.2398262	16	Unknown
3/25/13 20:00	Tempe, Arizona	Arizona	168228	Tempe	33.4146319	-111.9093793	16	Flash
3/25/13 22:00	Cape Coral, Florida	Florida	165831	Cape Coral	26.5628537	-81.9495331	16	Light
3/25/14 01:00	Caledonia, Michigan	Michigan	1557	Caledonia	44.28672575	-88.7791478753815	0	Circle
3/25/14 02:00	Barberton, Ohio	Ohio	26337	Barberton	41.012833	-81.6051221	2	Circle
3/25/14 02:40	Fort Collins, Colorado	Colorado	152061	Fort Collins	40.5508527	-105.0668085	15	Fireball
3/25/14 14:00	Richmond, Virginia	Virginia	214114	Richmond	37.5385087	-77.43428	21	Other
3/25/14 16:00	Manchester, Tennessee	Tennessee	10261	Manchester	35.4817432	-86.0885993	1	Diamond
3/25/14 21:30	Fruitland, Idaho	Idaho	4754	Fruitland	44.0076639	-116.9165461	0	Sphere
3/25/14 23:30	Springfield, Massachusetts	Massachusetts	153703	Springfield	42.11297795	-72.5470110272851	15	Other
3/25/14 23:50	Margate, Florida	Florida	55456	Margate	26.2424556	-80.2141414080379	5	Circle
3/26/13 05:15	Bangor, Maine	Maine	32673	Bangor	44.8011821	-68.7778138	3	Light
3/26/13 06:15	North Port, Florida	Florida	59212	North Port	27.044224	-82.2359254	5	Light
3/26/13 20:00	Santa Fe, New Mexico	New Mexico	69976	Santa Fe	35.6869996	-105.9377997	6	Light
3/26/13 20:10	Lake Oswego, Oregon	Oregon	37610	Lake Oswego	45.4206749	-122.6706498	3	Triangle
3/26/13 21:00	Cocoa, Florida	Florida	17262	Cocoa	28.38212585	-80.7757979600427	1	Fireball
3/26/13 21:05	El Centro, California	California	43363	El Centro	32.792	-115.5630514	4	Triangle
3/26/14 00:15	Redding, California	California	91119	Redding	40.5863563	-122.3916754	9	Unknown
3/26/14 03:00	Sykesville, Maryland	Maryland	4443	Sykesville	39.3737149	-76.9677566	0	Triangle
3/26/14 05:30	Greenville, South Carolina	South Carolina	61397	Greenville	34.8512316	-82.3985105	6	Light
3/26/14 15:00	Orlando, Florida	Florida	255483	Orlando	28.5421175	-81.3790462	25	Teardrop
3/26/14 20:45	Dudley, Georgia	Georgia	567	Dudley	52.5114727	-2.0820103	0	Triangle
3/26/14 20:45	Mount Pleasant, South Carolina	South Carolina	74885	Mount Pleasant	32.7940651	-79.8625851	7	Triangle
3/26/14 21:05	Punta Gorda, Florida	Florida	17172	Punta Gorda	26.9297836	-82.0453664	1	Circle
3/26/14 21:14	Idaho Falls, Idaho	Idaho	58292	Idaho Falls	43.4930789	-112.044349	5	Other
3/26/14 22:00	Clayton, North Carolina	North Carolina	17694	Clayton	35.6463915	-78.4634427895568	1	Cylinder
3/26/14 22:15	Everett, Massachusetts	Massachusetts	42935	Everett	42.40843	-71.0536625	4	Flash
3/26/14 23:30	Irwin, Pennsylvania	Pennsylvania	3918	Irwin	40.3245138	-79.7011549	0	Unknown
3/26/14 23:45	Charleston, South Carolina	South Carolina	127999	Charleston	32.7876012	-79.9402728	12	Light
3/27/13 19:15	Canton, Ohio	Ohio	72535	Canton	40.7989522	-81.3784445	7	Oval
3/27/13 21:00	Buhl, Idaho	Idaho	4214	Buhl	42.5990714	-114.7594946	0	Rectangle
3/27/13 21:00	Gulf Shores, Alabama	Alabama	10765	Gulf Shores	30.3253255	-87.6815134850478	1	Sphere
3/27/13 23:27	Columbia, Tennessee	Tennessee	35558	Columbia	35.6150716	-87.0352831	3	Formation
3/27/13 23:41	Chicago, Illinois	Illinois	2718782	Chicago	41.8756208	-87.6243706	271	Triangle
3/27/14 01:45	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Light
3/27/14 05:20	Homer, New York	New York	3249	Homer	42.6370141	-76.1788174	0	Disk
3/27/14 05:55	Newport, Kentucky	Kentucky	15382	Newport	39.0889469	-84.4919524	1	Unknown
3/27/14 06:40	Coward, South Carolina	South Carolina	751	Coward	33.973217	-79.7470111	0	Sphere
3/27/14 08:30	St. Petersburg, Florida	Florida	249688	St. Petersburg	27.7708606	-82.6792661	24	Triangle
3/27/14 19:45	Monroe, Washington	Washington	17724	Monroe	47.8560266	-121.9706154	1	Unknown
3/27/14 21:00	Frederick, Maryland	Maryland	66893	Frederick	39.414443	-77.4105783	6	Triangle
3/27/14 21:16	Concord, North Carolina	North Carolina	83506	Concord	35.4087517	-80.579511	8	Triangle
3/27/14 21:45	Los Angeles, California	California	3884307	Los Angeles	34.0536781	-118.2427025	388	Circle
3/27/14 22:00	Monterey, California	California	28294	Monterey	36.5845085	-121.866819010438	2	Circle
3/28/13 08:30	Kelso, Washington	Washington	11810	Kelso	46.1420334	-122.9060318	1	Unknown
3/28/13 15:33	Lincolnton, North Carolina	North Carolina	10743	Lincolnton	35.473745	-81.2545251	1	Fireball
3/28/13 20:00	Ambler, Pennsylvania	Pennsylvania	6501	Ambler	40.1545535	-75.2215651	0	Formation
3/28/13 20:15	Thornton, Colorado	Colorado	127359	Thornton	41.5725811	-87.6095281	12	Unknown
3/28/13 21:00	Dayton, Ohio	Ohio	143355	Dayton	39.7589478	-84.1916069	14	Circle
3/28/13 23:00	Blaine, Minnesota	Minnesota	60407	Blaine	45.1607987	-93.2349489	6	Fireball
3/28/13 23:00	Woodland Park, New Jersey	New Jersey	12274	Woodland Park	40.8893288	-74.1969657	1	Circle
3/28/13 23:12	Monroe, Michigan	Michigan	20405	Monroe	33.8884929	-88.4747009	2	Other
3/28/13 23:30	Antioch, California	California	107100	Antioch	38.0049214	-121.805789	10	Fireball
3/28/14 11:03	Bethel, Alaska	Alaska	6363	Bethel	60.7922222	-161.7558333	0	Triangle
3/28/14 11:17	Wasilla, Alaska	Alaska	8621	Wasilla	61.599359	-149.459505	0	Changing
3/28/14 14:00	Corpus Christi, Texas	Texas	316381	Corpus Christi	27.8002542	-97.3955744	31	Cylinder
3/28/14 18:30	Riverside, Iowa	Iowa	1045	Riverside	41.4797413	-91.5812759	0	Fireball
3/28/14 20:00	Benicia, California	California	27618	Benicia	38.049365	-122.1585777	2	Light
3/28/14 20:20	Fruita, Colorado	Colorado	12724	Fruita	39.1588697	-108.7289883	1	Unknown
3/28/14 22:00	Fresno, California	California	509924	Fresno	36.748772	-119.714840405172	50	Oval
3/28/14 22:30	El Cajon, California	California	102211	El Cajon	32.7947731	-116.9625269	10	Disk
3/29/13 00:00	Marion, Iowa	Iowa	36147	Marion	42.0341658	-91.5976773	3	Changing
3/29/13 03:00	Marion, Iowa	Iowa	36147	Marion	42.0341658	-91.5976773	3	Changing
3/29/13 10:35	Kellyton, Alabama	Alabama	201	Kellyton	32.976387	-86.0342055358916	0	Cylinder
3/29/13 20:00	Maricopa, Arizona	Arizona	45508	Maricopa	33.4196631	-112.4790473	4	Circle
3/29/13 20:30	York, Pennsylvania	Pennsylvania	43935	York	39.962398	-76.727392	4	Unknown
3/29/13 20:42	Greenbrier, Arkansas	Arkansas	5111	Greenbrier	37.961175	-80.450934	0	Circle
3/29/13 21:00	Rochester, Minnesota	Minnesota	110742	Rochester	44.0226213	-92.4630094	11	Triangle
3/29/13 21:00	Gainesville, Florida	Florida	127488	Gainesville	29.651907	-82.3247976	12	Egg
3/29/13 21:00	Jacksonville Beach, Florida	Florida	21823	Jacksonville Beach	30.2799735	-81.3732098801142	2	Light
3/29/13 21:20	Chesapeake, Virginia	Virginia	230571	Chesapeake	36.8190369	-76.2749399	23	Circle
3/29/13 21:30	Chesapeake, Virginia	Virginia	230571	Chesapeake	36.8190369	-76.2749399	23	Triangle
3/29/13 21:30	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Other
3/29/13 23:30	Yonkers, New York	New York	199766	Yonkers	40.9312099	-73.8987469	19	Light
3/29/14 00:20	Morganton, North Carolina	North Carolina	16807	Morganton	35.7454071	-81.6848188	1	Unknown
3/29/14 01:00	Houston, Texas	Texas	2195914	Houston	29.98146665	-95.5383358966697	219	Triangle
3/29/14 02:00	Rockland, Maine	Maine	7209	Rockland	44.1036915	-69.1089294	0	Flash
3/29/14 10:50	Des Moines, Iowa	Iowa	207510	Des Moines	41.5910641	-93.6037149	20	Chevron
3/29/14 18:45	Long Beach, Mississippi	Mississippi	15416	Long Beach	30.35722495	-89.1611486292748	1	Triangle
3/29/14 19:55	Post Falls, Idaho	Idaho	29357	Post Falls	47.715147	-116.9480651	2	Fireball
3/29/14 20:00	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Circle
3/29/14 20:35	Decorah, Iowa	Iowa	8089	Decorah	43.3033056	-91.7857092	0	Sphere
3/29/14 20:45	Anchorage, Alaska	Alaska	300950	Anchorage	61.218056	-149.9002806	30	Cigar
3/29/14 21:00	Duncan, Arizona	Arizona	750	Duncan	32.7340755	-109.092448187391	0	Circle
3/29/14 21:30	North Little Rock, Arkansas	Arkansas	66075	North Little Rock	34.74544	-92.1529846734198	6	Sphere
3/29/14 22:00	Glendale, Arizona	Arizona	234632	Glendale	33.558997	-112.404683063895	23	Sphere
3/29/14 22:00	De Pere, Wisconsin	Wisconsin	24359	De Pere	44.4487476	-88.0601086	2	Light
3/29/14 22:30	Hudson, Wisconsin	Wisconsin	13179	Hudson	44.9746896	-92.7568703	1	Light
3/29/14 22:50	Altoona, Kansas	Kansas	396	Altoona	37.5239434	-95.6613696	0	Sphere
3/29/14 23:30	EL Cajon, California	California	102211	EL Cajon	32.7947731	-116.9625269	10	Oval
3/29/14 23:53	Santa Rosa, California	California	171990	Santa Rosa	14.16070225	-90.3212801615175	17	Light
3/3/13 01:00	Culpeper, Virginia	Virginia	17145	Culpeper	38.4912207	-77.9618216	1	Other
3/3/13 16:10	Medford, Massachusetts	Massachusetts	57170	Medford	42.4184296	-71.1061639	5	Cylinder
3/3/13 18:30	Bethel, Alaska	Alaska	6363	Bethel	60.7922222	-161.7558333	0	Circle
3/3/13 19:30	Hillsboro, Oregon	Oregon	97368	Hillsboro	45.5228939	-122.989827	9	Unknown
3/3/13 19:30	Malibu, California	California	12861	Malibu	36.8468149	-76.0952116	1	Light
3/3/13 20:00	Zion, Illinois	Illinois	24339	Zion	42.4461322	-87.8328505	2	Formation
3/3/13 21:00	Fairfield, California	California	109320	Fairfield	38.23362	-122.076905389269	10	Other
3/3/13 21:00	Cranston, Rhode Island	Rhode Island	80566	Cranston	41.7809588	-71.4371257	8	Fireball
3/3/13 21:30	San Leandro, California	California	87965	San Leandro	37.7249296	-122.1560768	8	Sphere
3/3/13 22:30	Sunset, Utah	Utah	5137	Sunset	41.1363376	-112.0310662	0	Triangle
3/3/13 23:00	Cincinnati, Ohio	Ohio	297517	Cincinnati	39.1014537	-84.5124602	29	Light
3/3/14 19:30	Wellington, Florida	Florida	60202	Wellington	26.6586779	-80.2414357	6	Light
3/3/14 20:00	Temecula, California	California	106780	Temecula	33.4946353	-117.1473661	10	Circle
3/3/14 20:00	Wellington, Florida	Florida	60202	Wellington	26.6586779	-80.2414357	6	Light
3/3/14 21:00	Punta Gorda, Florida	Florida	17172	Punta Gorda	26.9297836	-82.0453664	1	Formation
3/3/14 22:55	Sunrise, Florida	Florida	90116	Sunrise	26.1477307	-80.3291819929884	9	Other
3/3/14 23:50	Raeford, North Carolina	North Carolina	4882	Raeford	34.9809996	-79.2241998	0	Other
3/30/13 00:13	San Mateo, California	California	101128	San Mateo	37.496904	-122.3330573	10	Light
3/30/13 00:55	Worcester, Massachusetts	Massachusetts	182544	Worcester	42.2625932	-71.8022934	18	Circle
3/30/13 01:45	San Jose, California	California	998537	San Jose	37.3438502	-121.8831349	99	Diamond
3/30/13 09:00	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Cigar
3/30/13 15:00	Los angeles, California	California	3884307	Los angeles	34.0536781	-118.2427025	388	Changing
3/30/13 16:05	San Diego, California	California	1355896	San Diego	32.7469869	-117.21177	135	Triangle
3/30/13 18:45	Everett, Washington	Washington	105370	Everett	47.9673056	-122.2013998	10	Changing
3/30/13 20:00	Miami, Florida	Florida	417650	Miami	25.7742658	-80.1936589	41	Light
3/30/13 20:20	Charlottesville, Virginia	Virginia	44349	Charlottesville	38.029306	-78.4766781	4	Light
3/30/13 20:40	Azusa, California	California	47842	Azusa	34.1338751	-117.9056046	4	Unknown
3/30/13 20:57	Lakewood, Washington	Washington	59097	Lakewood	47.158114	-122.476360070646	5	Fireball
3/30/13 21:00	Tyler, Texas	Texas	100223	Tyler	32.3512601	-95.3010624	10	Fireball
3/30/13 21:18	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Fireball
3/30/13 21:23	Canajoharie, New York	New York	2181	Canajoharie	42.9056288	-74.5718073	0	Triangle
3/30/13 21:30	Elgin, Illinois	Illinois	110145	Elgin	42.0372487	-88.2811895	11	Sphere
3/30/13 22:00	Aurora, Colorado	Colorado	345803	Aurora	41.7605849	-88.3200715	34	Light
3/30/13 22:00	Pickerington, Ohio	Ohio	19085	Pickerington	39.8842304	-82.7535049	1	Triangle
3/30/13 22:39	Ionia, Michigan	Michigan	11424	Ionia	42.9469688	-85.0713945	1	Other
3/30/13 22:42	Palmyra, Pennsylvania	Pennsylvania	7432	Palmyra	40.3089798	-76.5933013	0	Other
3/30/14 01:00	Apache Junction, Arizona	Arizona	37130	Apache Junction	33.4150551	-111.5495868	3	Light
3/30/14 01:30	Kokomo, Indiana	Indiana	56895	Kokomo	40.4864444	-86.1336351	5	Disk
3/30/14 03:00	Flat Rock, Michigan	Michigan	9830	Flat Rock	42.0964314	-83.2918744	0	Teardrop
3/30/14 10:10	Trenton, Ohio	Ohio	12191	Trenton	39.4808905	-84.4577222	1	Light
3/30/14 10:30	Cedar Falls, Iowa	Iowa	40566	Cedar Falls	42.5277622	-92.4454654	4	Triangle
3/30/14 14:30	Kings Mountain, North Carolina	North Carolina	10649	Kings Mountain	35.2451343	-81.3411942	1	Triangle
3/30/14 20:30	Sumner, Washington	Washington	9589	Sumner	47.2061882	-122.2312383	0	Light
3/30/14 20:50	Seneca, South Carolina	South Carolina	8207	Seneca	34.6865321	-82.9527288	0	Other
3/30/14 21:00	Arcadia, Florida	Florida	7626	Arcadia	27.2158826	-81.8584164	0	Circle
3/30/14 21:30	San Clemente, California	California	65040	San Clemente	33.4270275	-117.6124179	6	Sphere
3/30/14 22:00	Cumming, Georgia	Georgia	5613	Cumming	34.2073196	-84.1401926	0	Triangle
3/30/14 22:00	Edinboro, Pennsylvania	Pennsylvania	6610	Edinboro	41.8742225	-80.1317236	0	Light
3/30/14 22:30	O'Fallon, Missouri	Missouri	82809	O'Fallon	38.8106075	-90.6998477	8	Triangle
3/30/14 23:00	Goose Creek, South Carolina	South Carolina	39823	Goose Creek	32.9961038	-80.0387292	3	Unknown
3/30/14 23:48	Tinley Park, Illinois	Illinois	57282	Tinley Park	41.5733669	-87.7844944	5	Light
3/31/13 00:00	Clearfield, Utah	Utah	30467	Clearfield	41.1134756	-112.0244382	3	Sphere
3/31/13 01:00	Corona, California	California	159503	Corona	40.7469593	-73.8601456	15	Light
3/31/13 03:00	Muncie, Indiana	Indiana	70316	Muncie	40.1936683	-85.3865114	7	Triangle
3/31/13 13:10	Irvine, California	California	236716	Irvine	33.6862707	-117.8258199	23	Changing
3/31/13 20:30	Jackson, Michigan	Michigan	33423	Jackson	32.4104055	-90.1620936054217	3	Fireball
3/31/13 21:00	Fort Bragg, California	California	7250	Fort Bragg	39.4447555	-123.802704142291	0	Sphere
3/31/13 21:00	Sahuarita, Arizona	Arizona	26870	Sahuarita	31.929196	-110.976005859471	2	Light
3/31/13 21:42	Kankakee, Illinois	Illinois	27126	Kankakee	41.1200325	-87.8611531	2	Cone
3/31/13 21:45	Springfield, Missouri	Missouri	164122	Springfield	37.2153307	-93.2982521	16	Light
3/31/13 22:00	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Unknown
3/31/13 22:15	Orange, Texas	Texas	18922	Orange	30.1228634	-93.9041169	1	Formation
3/31/14 00:25	Tampa, Florida	Florida	352957	Tampa	27.9477595	-82.458444	35	Light
3/31/14 00:57	Bellingham, Washington	Washington	82631	Bellingham	48.754402	-122.4788602	8	Circle
3/31/14 01:00	Abbeville, Louisiana	Louisiana	12440	Abbeville	50.1059372	1.8343303	1	Cigar
3/31/14 02:00	Bergenfield, New Jersey	New Jersey	27191	Bergenfield	40.9275987	-73.9973608	2	Light
3/31/14 02:30	Wasilla, Alaska	Alaska	8621	Wasilla	61.599359	-149.459505	0	Triangle
3/31/14 03:00	Chattanooga, Tennessee	Tennessee	173366	Chattanooga	35.0456297	-85.3096801	17	Light
3/31/14 04:00	Binghamton, New York	New York	46444	Binghamton	42.0962926	-75.9119735	4	Chevron
3/31/14 05:00	Petoskey, Michigan	Michigan	5756	Petoskey	45.3733428	-84.9553297	0	Formation
3/31/14 09:30	Orlando, Florida	Florida	255483	Orlando	28.5421175	-81.3790462	25	Teardrop
3/31/14 11:52	Rio Rancho, New Mexico	New Mexico	91956	Rio Rancho	35.269381	-106.632819	9	Cigar
3/31/14 19:11	Virginia Beach, Virginia	Virginia	448479	Virginia Beach	36.8529841	-75.9774183	44	Disk
3/31/14 19:30	Brookings, Oregon	Oregon	6374	Brookings	42.0741145	-124.315585059755	0	Light
3/31/14 20:30	Boca Raton, Florida	Florida	89407	Boca Raton	26.3586885	-80.0830984	8	Circle
3/31/14 21:05	Dayton, Ohio	Ohio	143355	Dayton	39.7589478	-84.1916069	14	Light
3/31/14 22:40	Apopka, Florida	Florida	45587	Apopka	28.741245	-81.5344292698186	4	Sphere
3/31/14 23:15	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Light
3/31/14 23:50	Phoenix, Arizona	Arizona	1513367	Phoenix	33.4483772	-112.0740374	151	Cross
3/4/13 18:00	Houston, Texas	Texas	2195914	Houston	29.98146665	-95.5383358966697	219	Sphere
3/4/13 19:30	Kenner, Louisiana	Louisiana	66975	Kenner	29.9940924	-90.2417434	6	Light
3/4/13 20:30	Westfield, Massachusetts	Massachusetts	41301	Westfield	42.1250929	-72.7495381	4	Circle
3/4/14 19:39	Tucson, Arizona	Arizona	526116	Tucson	32.2217429	-110.926479	52	Triangle
3/4/14 21:40	Napa, California	California	79068	Napa	38.2971367	-122.2855293	7	Unknown
3/4/14 22:00	Turlock, California	California	70365	Turlock	37.501842	-120.845998000566	7	Triangle
3/4/14 22:04	Turlock, California	California	70365	Turlock	37.501842	-120.845998000566	7	Triangle
3/4/14 22:30	Page, Arizona	Arizona	7326	Page	36.9067605	-111.457150250473	0	Circle
3/4/14 23:00	Fort Wayne, Indiana	Indiana	256496	Fort Wayne	41.0799898	-85.1386015	25	Light
3/5/13 18:15	Bakersfield, California	California	363630	Bakersfield	35.3738712	-119.0194639	36	Light
3/5/13 20:00	Normal, Illinois	Illinois	54664	Normal	40.5117699	-88.9944815	5	Triangle
3/5/13 21:33	Mesquite, Nevada	Nevada	16439	Mesquite	36.8055312	-114.0671903	1	Light
3/5/14 00:00	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Circle
3/5/14 00:45	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Other
3/5/14 04:34	Modesto, California	California	204933	Modesto	37.653176	-120.985143508507	20	Triangle
3/5/14 17:00	Sarasota, Florida	Florida	53326	Sarasota	27.3364347	-82.5306527	5	Rectangle
3/5/14 18:30	Peoria, Arizona	Arizona	162592	Peoria	33.5766205	-112.2398262	16	Circle
3/5/14 18:34	Fort Lauderdale, Florida	Florida	172389	Fort Lauderdale	26.1223084	-80.1433786	17	Disk
3/5/14 20:13	Chesterfield, Missouri	Missouri	47749	Chesterfield	38.6560565	-90.5742029	4	Light
3/5/14 20:30	St. Helens, Oregon	Oregon	13060	St. Helens	45.8640034	-122.8064922	1	Circle
3/5/14 20:30	Kingsport, Tennessee	Tennessee	52962	Kingsport	36.490867	-82.513193162591	5	Disk
3/5/14 21:01	Turlock, California	California	70365	Turlock	37.501842	-120.845998000566	7	Fireball
3/5/14 21:18	Medford, Massachusetts	Massachusetts	57170	Medford	42.4184296	-71.1061639	5	Oval
3/5/14 22:45	Walnut Creek, California	California	66900	Walnut Creek	37.9063131	-122.064963	6	Light
3/5/14 23:30	Enterprise, Utah	Utah	1758	Enterprise	37.5735867	-113.7191329	0	Rectangle
3/6/13 01:00	Duluth, Georgia	Georgia	28404	Duluth	46.7729322	-92.1251218	2	Unknown
3/6/13 19:15	Katy, Texas	Texas	15013	Katy	29.7929303	-95.8296651465649	1	Diamond
3/6/13 19:20	Pueblo, Colorado	Colorado	108249	Pueblo	38.2544472	-104.609141	10	Fireball
3/6/13 19:50	St. Petersburg, Florida	Florida	249688	St. Petersburg	27.7708606	-82.6792661	24	Light
3/6/13 19:55	Eugene, Oregon	Oregon	159190	Eugene	44.0505054	-123.0950506	15	Other
3/6/14 02:00	Windom, Kansas	Kansas	131	Windom	38.383898	-97.9100492	0	Rectangle
3/6/14 05:30	Wenatchee, Washington	Washington	32701	Wenatchee	47.4234599	-120.3103494	3	Circle
3/6/14 20:00	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Triangle
3/6/14 20:36	Springfield, Ohio	Ohio	59357	Springfield	39.9242266	-83.8088172	5	Circle
3/6/14 22:40	Durand, Michigan	Michigan	3362	Durand	42.911913	-83.9845105	0	Oval
3/7/13 11:11	Wenatchee, Washington	Washington	32701	Wenatchee	47.4234599	-120.3103494	3	Flash
3/7/13 11:20	Limon, Colorado	Colorado	1857	Limon	39.2660645	-103.685785426056	0	Circle
3/7/13 19:00	Rockmart, Georgia	Georgia	4168	Rockmart	34.0026005	-85.0416133	0	Sphere
3/7/13 19:30	Brookside, Alabama	Alabama	1343	Brookside	33.6325945	-86.9049730444914	0	Cigar
3/7/13 19:45	Donalds, South Carolina	South Carolina	346	Donalds	34.3770591	-82.3473448	0	Triangle
3/7/13 20:15	Alamosa, Colorado	Colorado	9562	Alamosa	37.469877	-105.8696009	0	Light
3/7/13 20:20	Port Huron, Michigan	Michigan	29331	Port Huron	42.9815877	-82.440466	2	Other
3/7/13 20:45	Citrus Heights, California	California	85285	Citrus Heights	38.6931659	-121.293648092323	8	Oval
3/7/13 21:00	Bellingham, Washington	Washington	82631	Bellingham	48.754402	-122.4788602	8	Circle
3/7/13 23:09	Pittsburg, Kansas	Kansas	20398	Pittsburg	37.4108841	-94.70496	2	Fireball
3/7/14 00:10	Washington Court House, Ohio	Ohio	14095	Washington Court House	39.5364511	-83.4390843	1	Sphere
3/7/14 00:20	Kingston, New York	New York	23731	Kingston	41.9274055	-73.9958734129217	2	Fireball
3/7/14 02:30	Simi Valley, California	California	126181	Simi Valley	34.2657598	-118.731346417536	12	Circle
3/7/14 05:30	Vista, California	California	96929	Vista	33.2000368	-117.2425355	9	Light
3/7/14 10:00	Frankfort, Kentucky	Kentucky	27453	Frankfort	38.2009055	-84.8732836	2	Rectangle
3/7/14 15:47	Mountain Brook, Alabama	Alabama	20359	Mountain Brook	33.4817025	-86.7449959218696	2	Light
3/7/14 18:50	Houma, Louisiana	Louisiana	34040	Houma	29.5957696	-90.7195348	3	Sphere
3/7/14 18:52	Layton, Utah	Utah	70790	Layton	41.0602888	-111.9661495	7	Formation
3/7/14 19:30	Anderson, South Carolina	South Carolina	26985	Anderson	34.5258335	-82.652962	2	Fireball
3/7/14 20:15	San Angelo, Texas	Texas	97492	San Angelo	31.4319925	-100.454579765498	9	Unknown
3/7/14 20:45	Boynton Beach, Florida	Florida	71097	Boynton Beach	26.5253491	-80.0664309	7	Light
3/7/14 21:00	Boynton Beach, Florida	Florida	71097	Boynton Beach	26.5253491	-80.0664309	7	Oval
3/7/14 21:05	Yakima, Washington	Washington	93257	Yakima	46.596449	-120.553179703121	9	Other
3/8/13 02:20	Independence, Kentucky	Kentucky	26110	Independence	38.9431183	-84.544109	2	Light
3/8/13 18:40	Snoqualmie, Washington	Washington	12018	Snoqualmie	47.531874	-121.8456771	1	Light
3/8/13 19:45	Albuquerque, New Mexico	New Mexico	556495	Albuquerque	35.0841034	-106.6509851	55	Unknown
3/8/13 20:15	Aurora, Illinois	Illinois	199963	Aurora	16	121.75	19	Fireball
3/8/13 21:00	Spokane, Washington	Washington	210721	Spokane	47.6588603	-117.4247134	21	Formation
3/8/13 21:02	Alliance, Ohio	Ohio	22213	Alliance	40.9153362	-81.1059309	2	Formation
3/8/13 21:15	Akron, Ohio	Ohio	198100	Akron	41.0814447	-81.5190053	19	Fireball
3/8/13 21:30	Boca Raton, Florida	Florida	89407	Boca Raton	26.3586885	-80.0830984	8	Fireball
3/8/13 22:20	Fairview, Oregon	Oregon	9176	Fairview	45.546781	-122.437039767046	0	Changing
3/8/13 22:32	Eagle, Idaho	Idaho	21646	Eagle	43.6954424	-116.3540138	2	Other
3/8/14 00:00	Milford, Ohio	Ohio	6683	Milford	39.1753377	-84.2943821	0	Light
3/8/14 00:00	Carson, California	California	92599	Carson	33.8314058	-118.2820165	9	Sphere
3/8/14 03:50	Redlands, California	California	69999	Redlands	34.0700045	-117.248983813742	6	Disk
3/8/14 05:18	San Bernardino, California	California	213708	San Bernardino	34.1083449	-117.2897652	21	Light
3/8/14 14:00	Pomona, California	California	151348	Pomona	34.0552886	-117.7522793	15	Teardrop
3/8/14 17:00	Davie, Florida	Florida	96830	Davie	26.0758363	-80.2841078887731	9	Sphere
3/8/14 19:30	Greenacres, Florida	Florida	38696	Greenacres	26.629346	-80.1365525541663	3	Formation
3/8/14 20:12	Jacksonville, Florida	Florida	842583	Jacksonville	30.3321838	-81.655651	84	Circle
3/8/14 20:30	Cumming, Georgia	Georgia	5613	Cumming	34.2073196	-84.1401926	0	Sphere
3/8/14 20:40	Yuma, Arizona	Arizona	91923	Yuma	32.7253249	-114.624397	9	Light
3/8/14 21:25	Tampa, Florida	Florida	352957	Tampa	27.9477595	-82.458444	35	Unknown
3/9/13 00:00	Columbus, Ohio	Ohio	822553	Columbus	39.9622601	-83.0007065	82	Sphere
3/9/13 00:20	Mansfield, Ohio	Ohio	46454	Mansfield	40.75839	-82.5154471	4	Triangle
3/9/13 01:08	Seattle, Washington	Washington	652405	Seattle	47.6038321	-122.3300624	65	Fireball
