6297940	Chillicothe, Chillicothe Agri-Science Center	Chillicothe, Chillicothe Agri-Science Center	KCDJ	39.8166666666667	-93.5833333333333	S	STNM	US		MO				0	234	240	America/Chicago	2006-10-29
6297943	Cordova, Smith Airport	Cordova, Smith Airport	KCDV	60.4888888888889	-145.451111111111	S	STNM	US		AK				0	12	38	America/Anchorage	2006-10-29
6297954	Chicago / Meigs	Chicago / Meigs	KCGX	41.8666666666667	-87.6	S	STNM	US		IL				0	181	176	America/Chicago	2006-10-29
6297958	Chicago Weather Service Forecast Office	Chicago Weather Service Forecast Office	KCHI	42.0	-87.8833333333333	S	STNM	US		IL				0	181	195	America/Chicago	2006-10-29
6297983	Cemetery Separa	Cemetery Separa	KCMS	41.5333333333333	-109.466666666667	S	STNM	US		WY				0	1949	1909	America/Denver	2006-10-29
6298005	Pagosa Springs, Wolf Creek Pass	Pagosa Springs, Wolf Creek Pass	KCPW	37.4513888888889	-106.800277777778	S	STNM	US		CO				0	3584	3474	America/Shiprock	2006-10-29
6298007	Clines Corners	Clines Corners	KCQC	35.0	-105.666666666667	S	STNM	US		NM				0	2160	2150	America/Shiprock	2006-10-29
6298009	Chattanooga / Daisy	Chattanooga / Daisy	KCQN	35.1666666666667	-85.15	S	STNM	US		TN				0	225	244	America/Kentucky/Monticello	2006-10-29
6298010	Los Angeles / USC Campus Downtown	Los Angeles / USC Campus Downtown	KCQT	34.0166666666667	-118.283333333333	S	STNM	US		CA				0	56	53	America/Los_Angeles	2006-10-29
6298011	Colville Municipal	Colville Municipal	KCQV	48.55	-117.883333333333	S	STNM	US		WA				0	572	571	America/Los_Angeles	2006-10-29
6298017	Nederland Mountain, Corona Pass	Nederland Mountain, Corona Pass	KCRV	40.0502777777778	-105.583888888889	S	STNM	US		CO				0	3538	3513	America/Denver	2006-10-29
6298020	Camp San Luis Airport 	Camp San Luis Airport 	KCSL	35.3333333333333	-120.733333333333	S	STNM	US		CA				0	76	110	America/Los_Angeles	2006-10-29
6298025	Continental Div	Continental Div	KCTD	41.7166666666667	-107.783333333333	S	STNM	US		WY				0	2146	2145	America/Denver	2006-10-29
6298026	Calverton / Grumman	Calverton / Grumman	KCTO	40.9166666666667	-72.7833333333333	S	STNM	US		NY				0	23	15	America/New_York	2006-10-29
6298039	Calexico, Calexico International Airport	Calexico, Calexico International Airport	KCWL	32.6694444444444	-115.513333333333	S	STNM	US		CA				0	1	1	America/Los_Angeles	2006-10-29
6298045	Campo	Campo	KCZZ	32.6261111111111	-116.468333333333	S	STNM	US		CA				0	807	809	America/Los_Angeles	2006-10-29
6297786	Audubon Park	Audubon Park	KAUD	29.9333333333333	-90.1333333333333	S	STNM	US		LA				0	2	1	America/Indiana/Knox	2006-10-29
6298046	Faith	Faith	KD07	45.0319444444444	-102.019166666667	S	STNM	US		SD				0	787	792	America/Denver	2006-10-29
6298047	Luverne, Quentin Aanenson Field Airport	Luverne, Quentin Aanenson Field Airport	KD19	43.6211111111111	-96.2155555555556	S	STNM	US		MN				0	436	441	America/North_Dakota/New_Salem	2006-10-29
6298048	Warroad	Warroad	KD45	48.9333333333333	-95.35	S	STNM	US		MN				0	328	328	America/North_Dakota/Center	2006-10-29
6298049	Harbor Springs, Harbor Springs Airport	Harbor Springs, Harbor Springs Airport	KD87	45.4255555555556	-84.9133333333333	S	STNM	US		MI				0	209	228	America/Detroit	2006-10-29
6298050	South St. Paul Municipal	South St. Paul Municipal	KD97	44.85	-93.15	S	STNM	US		MN				0	250	272	America/Menominee	2006-10-29
6298056	Sacramento Nexrad	Sacramento Nexrad	KDAX	38.5	-121.683333333333	S	STNM	US		CA				0	44	8	America/Los_Angeles	2006-10-29
6298065	Deering, Deering Airport	Deering, Deering Airport	KDEE	66.0705555555556	-162.758333333333	S	STNM	US		AK				0	4	2	America/Nome	2006-10-29
6298072	Dead Horse	Dead Horse	KDHS	44.2166666666667	-106.1	S	STNM	US		WY				0	1241	1231	America/Denver	2006-10-29
6298075	Philadelphia NEXRAD	Philadelphia NEXRAD	KDIX	39.95	-74.4166666666667	S	STNM	US		PA				0	70	46	America/New_York	2006-10-29
6298088	Des Moines Nexrad	Des Moines Nexrad	KDMX	41.7333333333333	-93.7166666666667	S	STNM	US		IA				0	322	274	America/Chicago	2006-10-29
6298089	Ft. Polk, Self Strip	Ft. Polk, Self Strip	KDNK	31.1666666666667	-93.0	S	STNM	US		LA				0	114	90	America/Indiana/Knox	2006-10-29
6298099	Deer Creek	Deer Creek	KDRC	42.8333333333333	-105.866666666667	S	STNM	US		WY				0	1543	1583	America/Denver	2006-10-29
6298109	Detroit NEXRAD	Detroit NEXRAD	KDTX	42.7	-83.45	S	STNM	US		MI				0	361	304	America/Detroit	2006-10-29
6298124	Graham, Graham Municipal Airport	Graham, Graham Municipal Airport	KE15	33.11	-98.5552777777778	S	STNM	US		TX				0	342	335	America/Chicago	2006-10-29
6298125	Whiteriver, Whiteriver Airport	Whiteriver, Whiteriver Airport	KE24	33.8166666666667	-109.983333333333	S	STNM	US		AZ				0	1570	1578	America/Phoenix	2006-10-29
6298126	Northrup Landing Strip	Northrup Landing Strip	KE28	33.9	-106.4	S	STNM	US		NM				0	1193	1633	America/Shiprock	2006-10-29
6298127	Sonora, Sonora Municipal Airport	Sonora, Sonora Municipal Airport	KE29	30.5855555555556	-100.648333333333	S	STNM	US		TX				0	652	659	America/Chicago	2006-10-29
6298128	Chama	Chama	KE33	36.9	-106.583333333333	S	STNM	US		NM				0	2393	2377	America/Shiprock	2006-10-29
6298129	Alpine, Alpine-Casparis Municipal Airport	Alpine, Alpine-Casparis Municipal Airport	KE38	30.3841666666667	-103.683333333333	S	STNM	US		TX				0	1376	1371	America/North_Dakota/New_Salem	2006-10-29
6298130	Safford Automatic Meteorological Observing System	Safford Automatic Meteorological Observing System	KE74	32.8166666666667	-109.683333333333	S	STNM	US		AZ				0	950	910	America/Phoenix	2006-10-29
6298131	Eagle, Eagle Airport	Eagle, Eagle Airport	KEAA	64.7763888888889	-141.160555555556	S	STNM	US		AK				0	268	284	America/Yakutat	2006-10-29
6298135	Pleasant NEXRAD	Pleasant NEXRAD	KEAX	38.8166666666667	-94.2666666666667	S	STNM	US		MO				0	335	310	America/Chicago	2006-10-29
6298164	Nenana, Nenana Municipal Airport	Nenana, Nenana Municipal Airport	KENN	64.5477777777778	-149.083888888889	S	STNM	US		AK				0	110	112	America/Anchorage	2006-10-29
6298167	Albany NEXRAD	Albany NEXRAD	KENX	42.6	-74.0666666666667	S	STNM	US		NY				0	581	504	America/New_York	2006-10-29
6298177	Las Vegas Nexrad	Las Vegas Nexrad	KESX	35.7166666666667	-114.9	S	STNM	US		NV				0	1509	1241	America/Los_Angeles	2006-10-29
6298179	Wheaton, Wheaton Municipal Airport	Wheaton, Wheaton Municipal Airport	KETH	45.7666666666667	-96.5333333333333	S	STNM	US		MN				0	312	318	America/North_Dakota/New_Salem	2006-10-29
6298195	Vernon, Wilbarger County Airport	Vernon, Wilbarger County Airport	KF05	34.2255555555556	-99.2836111111111	S	STNM	US		TX				0	386	381	America/Chicago	2006-10-29
6298196	Henryetta Municipal	Henryetta Municipal	KF10	35.4	-96.0166666666667	S	STNM	US		OK				0	259	243	America/Chicago	2006-10-29
6298197	El Reno, El Reno Municipal Air Park	El Reno, El Reno Municipal Air Park	KF28	35.4725	-98.0055555555556	S	STNM	US		OK				0	432	430	America/Chicago	2006-10-29
6298198	Sulphur Municipal	Sulphur Municipal	KF30	34.5166666666667	-96.9833333333333	S	STNM	US		OK				0	320	305	America/Chicago	2006-10-29
6298199	Sherman-Denison	Sherman-Denison	KF39	33.7166666666667	-96.6666666666667	S	STNM	US		TX				0	228	231	America/Chicago	2006-10-29
6298200	Granbury, Granbury Municipal Airport	Granbury, Granbury Municipal Airport	KF55	32.4441666666667	-97.8169444444444	S	STNM	US		TX				0	237	241	America/Chicago	2006-10-29
6297785	Auburn University Automatic Meteorological Observing System	Auburn University Automatic Meteorological Observing System	KAUB	32.6	-85.5	S	STNM	US		AL				0	198	193	America/Indiana/Knox	2006-10-29
6298209	Fort Collins Supplementary Aviation Weather Reporting Station 	Fort Collins Supplementary Aviation Weather Reporting Station 	KFCL	40.5833333333333	-105.083333333333	S	STNM	US		CO				0	1525	1524	America/Denver	2006-10-29
6298211	Roanoke NEXRAD	Roanoke NEXRAD	KFCX	37.0166666666667	-80.2666666666667	S	STNM	US		VA				0	904	797	America/Kentucky/Monticello	2006-10-29
6298224	Flag Island	Flag Island	KFGN	49.3166666666667	-94.9	S	STNM	US		MN				0	329	323	America/North_Dakota/Center	2006-10-29
6298228	First Divide	First Divide	KFIR	41.3	-110.766666666667	S	STNM	US		WY				0	2294	2270	America/Boise	2006-10-29
6298276	Gage, Gage Airport	Gage, Gage Airport	KGAG	36.2966666666667	-99.7688888888889	S	STNM	US		OK				0	677	680	America/North_Dakota/New_Salem	2006-10-29
6298278	Galesburg, Galesburg Municipal Airport	Galesburg, Galesburg Municipal Airport	KGBG	40.9380555555556	-90.4311111111111	S	STNM	US		IL				0	233	229	America/Chicago	2006-10-29
6298279	Gila Bend U. S. Army Airfield	Gila Bend U. S. Army Airfield	KGBN	32.4333333333333	-112.683333333333	S	STNM	US		AZ				0	262	610	America/Phoenix	2006-10-29
6298282	Claremore, Claremore Regional Airport	Claremore, Claremore Regional Airport	KGCM	36.2944444444444	-95.4797222222222	S	STNM	US		OK				0	221	204	America/Chicago	2006-10-29
6298284	Pine Springs, Guadalupe Mountains National Park	Pine Springs, Guadalupe Mountains National Park	KGDP	31.8311111111111	-104.808888888889	S	STNM	US		TX				0	1661	1479	America/North_Dakota/New_Salem	2006-10-29
6298289	Jefferson, Ashe County Airport	Jefferson, Ashe County Airport	KGEV	36.4333333333333	-81.4166666666667	S	STNM	US		NC				0	969	906	America/Kentucky/Monticello	2006-10-29
6298291	Shelbyville, Shelbyville Municipal Airport	Shelbyville, Shelbyville Municipal Airport	KGEZ	39.5855555555556	-85.8	S	STNM	US		IN				0	245	243	America/Indiana/Indianapolis	2006-10-29
6298294	Glens Falls, Floyd Bennett Memorial Airport	Glens Falls, Floyd Bennett Memorial Airport	KGFL	43.3411111111111	-73.6105555555555	S	STNM	US		NY				0	100	103	America/New_York	2006-10-29
6298298	Gulkana, Gulkana Airport	Gulkana, Gulkana Airport	KGKN	62.1602777777778	-145.4575	S	STNM	US		AK				0	481	452	America/Anchorage	2006-10-29
6298301	Gainesville, Gainesville Municipal Airport	Gainesville, Gainesville Municipal Airport	KGLE	33.6513888888889	-97.1969444444445	S	STNM	US		TX				0	256	258	America/Chicago	2006-10-29
6298303	Gaylord, Otsego County Airport	Gaylord, Otsego County Airport	KGLR	45.0163888888889	-84.6888888888889	S	STNM	US		MI				0	404	408	America/Detroit	2006-10-29
6298304	Glasgow, Glasgow Municipal Airport	Glasgow, Glasgow Municipal Airport	KGLW	37.0316666666667	-85.9536111111111	S	STNM	US		KY				0	218	202	America/Indiana/Knox	2006-10-29
6298305	Grove, Grove Municipal Airport	Grove, Grove Municipal Airport	KGMJ	36.6052777777778	-94.7386111111111	S	STNM	US		OK				0	254	251	America/Chicago	2006-10-29
6298306	Greenville, Greenville Downtown Airport	Greenville, Greenville Downtown Airport	KGMU	34.8461111111111	-82.3461111111111	S	STNM	US		SC				0	319	305	America/Kentucky/Monticello	2006-10-29
6298309	Guthrie, Guthrie Municipal Airport	Guthrie, Guthrie Municipal Airport	KGOK	35.8519444444444	-97.4075	S	STNM	US		OK				0	327	319	America/Chicago	2006-10-29
6298311	Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field	Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field	KGPZ	47.2166666666667	-93.5166666666667	S	STNM	US		MN				0	413	396	America/Menominee	2006-10-29
6298313	Greenwood, Greenwood County Airport	Greenwood, Greenwood County Airport	KGRD	34.2472222222222	-82.1547222222222	S	STNM	US		SC				0	192	183	America/Kentucky/Monticello	2006-10-29
6298320	Goshen, Goshen Municipal Airport	Goshen, Goshen Municipal Airport	KGSH	41.5261111111111	-85.7866666666667	S	STNM	US		IN				0	252	248	America/Indiana/Indianapolis	2006-10-29
6298321	Ship Shoal 207A	Ship Shoal 207A	KGSM	28.5333333333333	-90.9833333333333	S	STNM	US		LA				0	1	-9999	America/Indiana/Petersburg	2006-10-29
6298326	Georgetown, Georgetown Municipal Airport	Georgetown, Georgetown Municipal Airport	KGTU	30.6833333333333	-97.6833333333333	S	STNM	US		TX				0	241	240	America/Chicago	2006-10-29
6298329	Guymon / Guymon Municipal Airport	Guymon / Guymon Municipal Airport	KGUY	36.6816666666667	-101.505277777778	S	STNM	US		OK				0	952	944	America/North_Dakota/New_Salem	2006-10-29
6298330	Gainesville, Gilmer Memorial Airport	Gainesville, Gilmer Memorial Airport	KGVL	34.2719444444444	-83.8302777777778	S	STNM	US		GA				0	388	396	America/Kentucky/Monticello	2006-10-29
6298332	Kansas City, Richards-Gebaur Airport	Kansas City, Richards-Gebaur Airport	KGVW	38.835	-94.5613888888889	S	STNM	US		MO				0	332	324	America/Chicago	2006-10-29
6297783	Seattle NEXRAD	Seattle NEXRAD	KATX	48.2	-122.5	S	STNM	US		WA				0	185	130	America/Los_Angeles	2006-10-29
6298334	Goldsboro, Goldsboro-Wayne Municipal Airport	Goldsboro, Goldsboro-Wayne Municipal Airport	KGWW	35.4605555555556	-77.965	S	STNM	US		NC				0	40	43	America/Kentucky/Monticello	2006-10-29
6298336	Glencoe, Glencoe Municipal Airport	Glencoe, Glencoe Municipal Airport	KGYL	44.7561111111111	-94.0811111111111	S	STNM	US		MN				0	302	308	America/Menominee	2006-10-29
6298338	High Island 264C	High Island 264C	KH08	28.4666666666667	-93.7333333333333	S	STNM	US		LA				0	0	-9999	America/Indiana/Petersburg	2006-10-29
6298339	High Island A572c	High Island A572c	KH39	27.95	-93.9833333333333	S	STNM	US		LA				0	30	-9999	America/Indiana/Petersburg	2006-10-29
6298340	Seminole, Seminole Municipal Airport	Seminole, Seminole Municipal Airport	KH45	35.2744444444444	-96.675	S	STNM	US		OK				0	312	297	America/Chicago	2006-10-29
6298341	Hominy Municipal	Hominy Municipal	KH92	36.4333333333333	-96.3833333333333	S	STNM	US		OK				0	251	242	America/Chicago	2006-10-29
6298342	Hamilton, Butler County Regional Airport	Hamilton, Butler County Regional Airport	KHAO	39.3613888888889	-84.5208333333333	S	STNM	US		OH				0	193	211	America/Indiana/Vevay	2006-10-29
6298343	Cape Hatteras	Cape Hatteras	KHAT	35.2666666666667	-75.55	S	STNM	US		NC				0	2	3	America/New_York	2006-10-29
6298345	Asheboro, Asheboro Municipal Airport	Asheboro, Asheboro Municipal Airport	KHBI	35.6538888888889	-79.895	S	STNM	US		NC				0	205	213	America/Kentucky/Monticello	2006-10-29
6298346	Hobart, Hobart Municipal Airport	Hobart, Hobart Municipal Airport	KHBR	34.9894444444444	-99.0525	S	STNM	US		OK				0	476	473	America/Chicago	2006-10-29
6298347	Hebbronville, Jim Hogg County Airport	Hebbronville, Jim Hogg County Airport	KHBV	27.3333333333333	-98.7333333333333	S	STNM	US		TX				0	202	190	America/Chicago	2006-10-29
6298349	Hammond, Hammond Municipal Airport	Hammond, Hammond Municipal Airport	KHDC	30.5208333333333	-90.4175	S	STNM	US		LA				0	13	13	America/Indiana/Knox	2006-10-29
6298352	Hondo, Hondo Municipal Airport	Hondo, Hondo Municipal Airport	KHDO	29.3594444444444	-99.1741666666667	S	STNM	US		TX				0	283	283	America/Chicago	2006-10-29
6298353	Manassas, Manassas Regional Airport/Harry P. Davis Field	Manassas, Manassas Regional Airport/Harry P. Davis Field	KHEF	38.7166666666667	-77.5166666666667	S	STNM	US		VA				0	59	61	America/New_York	2006-10-29
6298355	Hanchey AHP / Ozark	Hanchey AHP / Ozark	KHEY	31.35	-85.6666666666667	S	STNM	US		AL				0	97	74	America/Indiana/Knox	2006-10-29
6298358	Mackall U. S. Army Airfield	Mackall U. S. Army Airfield	KHFF	35.0333333333333	-79.5	S	STNM	US		NC				0	115	96	America/Kentucky/Monticello	2006-10-29
6298360	Houston / Galviston Nexrad	Houston / Galviston Nexrad	KHGX	29.4666666666667	-95.0833333333333	S	STNM	US		TX				0	35	4	America/Indiana/Knox	2006-10-29
6298361	Canadian, Hemphill County Airport	Canadian, Hemphill County Airport	KHHF	35.9	-100.4	S	STNM	US		TX				0	730	737	America/North_Dakota/New_Salem	2006-10-29
6298362	Hibbing, Chisholm-Hibbing Airport	Hibbing, Chisholm-Hibbing Airport	KHIB	47.3866666666667	-92.8388888888889	S	STNM	US		MN				0	412	410	America/Menominee	2006-10-29
6298363	Whitefield, Mount Washington Regional Airport	Whitefield, Mount Washington Regional Airport	KHIE	44.3661111111111	-71.5525	S	STNM	US		NH				0	327	331	America/New_York	2006-10-29
6298371	Hiland	Hiland	KHLD	43.1	-107.316666666667	S	STNM	US		WY				0	1846	1862	America/Denver	2006-10-29
6298374	Hillsville	Hillsville	KHLX	36.7666666666667	-80.8166666666667	S	STNM	US		VA				0	834	823	America/Kentucky/Monticello	2006-10-29
6298375	Hamilton / Ravalli County	Hamilton / Ravalli County	KHMM	46.25	-114.15	S	STNM	US		MT				0	1110	1113	America/Boise	2006-10-29
6298376	Hanford	Hanford	KHMS	46.5666666666667	-119.6	S	STNM	US		WA				0	223	213	America/Los_Angeles	2006-10-29
6298377	Bedford, Bedford County Airport	Bedford, Bedford County Airport	KHMZ	40.0852777777778	-78.5122222222222	S	STNM	US		PA				0	354	355	America/New_York	2006-10-29
6298378	Huntingburg	Huntingburg	KHNB	38.25	-86.95	S	STNM	US		IN				0	161	155	America/Indiana/Petersburg	2006-10-29
6298380	Harlan, Harlan Municipal Airport	Harlan, Harlan Municipal Airport	KHNR	41.5844444444444	-95.3397222222222	S	STNM	US		IA				0	375	365	America/Chicago	2006-10-29
6298381	Haines, Haines Airport	Haines, Haines Airport	KHNS	59.2438888888889	-135.509444444444	S	STNM	US		AK				0	4	31	America/Juneau	2006-10-29
6298384	Homer, Homer Airport	Homer, Homer Airport	KHOM	59.6425	-151.487222222222	S	STNM	US		AK				0	23	12	America/Anchorage	2006-10-29
6298389	Thomson, Thomson-McDuffie County Airport	Thomson, Thomson-McDuffie County Airport	KHQU	33.5294444444444	-82.5163888888889	S	STNM	US		GA				0	152	143	America/Kentucky/Monticello	2006-10-29
6298390	Mesquite, Mesquite Metro Airport	Mesquite, Mesquite Metro Airport	KHQZ	32.7469444444444	-96.5302777777778	S	STNM	US		TX				0	136	128	America/Chicago	2006-10-29
6297781	Austin City, Austin Camp Mabry	Austin City, Austin Camp Mabry	KATT	30.3166666666667	-97.7666666666667	S	STNM	US		TX				0	200	182	America/Chicago	2006-10-29
6298394	Hurlburt Field	Hurlburt Field	KHRT	30.4166666666667	-86.6833333333333	S	STNM	US		FL				0	12	12	America/Indiana/Knox	2006-10-29
6298396	Harrisburg, Harrisburg-Raleigh Airport	Harrisburg, Harrisburg-Raleigh Airport	KHSB	37.8113888888889	-88.5491666666667	S	STNM	US		IL				0	121	121	America/Indiana/Knox	2006-10-29
6298398	Hot Springs / Ingalls	Hot Springs / Ingalls	KHSP	37.95	-79.8333333333333	S	STNM	US		VA				0	1156	1127	America/Kentucky/Monticello	2006-10-29
6298399	Hot Springs Aviation Weather Reporting Station	Hot Springs Aviation Weather Reporting Station	KHSS	35.9	-82.8166666666667	S	STNM	US		NC				0	451	581	America/Kentucky/Monticello	2006-10-29
6298403	Houghton Lake, Roscommon County Airport	Houghton Lake, Roscommon County Airport	KHTL	44.3511111111111	-84.6741666666667	S	STNM	US		MI				0	350	350	America/Detroit	2006-10-29
6298404	East Hampton, East Hampton Airport	East Hampton, East Hampton Airport	KHTO	40.9594444444445	-72.2519444444444	S	STNM	US		NY				0	17	13	America/New_York	2006-10-29
6298407	Houlton, Houlton International Airport	Houlton, Houlton International Airport	KHUL	46.1230555555556	-67.7919444444444	S	STNM	US		ME				0	149	152	America/New_York	2006-10-29
6298408	Houma-Terrebonne	Houma-Terrebonne	KHUM	29.5666666666667	-90.6666666666667	S	STNM	US		LA				0	3	1	America/Indiana/Knox	2006-10-29
6298410	New Haven, Tweed-New Haven Airport	New Haven, Tweed-New Haven Airport	KHVN	41.2638888888889	-72.8872222222222	S	STNM	US		CT				0	4	15	America/New_York	2006-10-29
6298415	San Marcos, San Marcos Municipal Airport	San Marcos, San Marcos Municipal Airport	KHYI	29.8936111111111	-97.8647222222222	S	STNM	US		TX				0	182	182	America/Chicago	2006-10-29
6298416	Hayward, Hayward Municipal Airport	Hayward, Hayward Municipal Airport	KHYR	46.0205555555556	-91.4502777777778	S	STNM	US		WI				0	370	359	America/Menominee	2006-10-29
6298418	Saginaw, Saginaw County H.W. Browne Airport	Saginaw, Saginaw County H.W. Browne Airport	KHYX	43.4333333333333	-83.8625	S	STNM	US		MI				0	183	183	America/Detroit	2006-10-29
6298419	Ashtabula, Ashtabula County Airport	Ashtabula, Ashtabula County Airport	KHZY	41.7794444444444	-80.6966666666667	S	STNM	US		OH				0	281	277	America/Detroit	2006-10-29
6298420	Sturgis, Sturgis Municipal Airport	Sturgis, Sturgis Municipal Airport	KI05	37.5408333333333	-87.9516666666667	S	STNM	US		KY				0	113	116	America/Indiana/Knox	2006-10-29
6298421	Sidney, Sidney Municipal Airport	Sidney, Sidney Municipal Airport	KI12	40.2411111111111	-84.1508333333333	S	STNM	US		OH				0	318	319	America/Indiana/Indianapolis	2006-10-29
6298422	Pineville, Kee Field Airport	Pineville, Kee Field Airport	KI16	37.6002777777778	-81.5591666666667	S	STNM	US		WV				0	544	526	America/Kentucky/Monticello	2006-10-29
6298423	Mount Sterling, Mount Sterling Municipal Airport	Mount Sterling, Mount Sterling Municipal Airport	KI63	39.9875	-90.8041666666667	S	STNM	US		IL				0	223	217	America/Chicago	2006-10-29
6298426	Niagara Falls, Niagara Falls International Airport	Niagara Falls, Niagara Falls International Airport	KIAG	43.1072222222222	-78.9452777777778	S	STNM	US		NY				0	180	178	America/Detroit	2006-10-29
6298429	Clarinda	Clarinda	KICL	40.7166666666667	-95.0333333333333	S	STNM	US		IA				0	303	303	America/Chicago	2006-10-29
6298433	I-25 Divide	I-25 Divide	KIDV	43.9333333333333	-106.65	S	STNM	US		WY				0	1531	1531	America/Denver	2006-10-29
6298434	Pine Ridge, Pine Ridge Airport	Pine Ridge, Pine Ridge Airport	KIEN	43.0255555555556	-102.523055555556	S	STNM	US		SD				0	1015	1034	America/Denver	2006-10-29
6298435	Natchitoches, Natchitoches Regional Airport	Natchitoches, Natchitoches Regional Airport	KIER	31.7358333333333	-93.0991666666667	S	STNM	US		LA				0	37	32	America/Indiana/Knox	2006-10-29
6298438	Chicago, Lansing Municipal Airport	Chicago, Lansing Municipal Airport	KIGQ	41.54	-87.5322222222222	S	STNM	US		IL				0	188	187	America/Chicago	2006-10-29
6298439	Chapel Hill, Williams Airport	Chapel Hill, Williams Airport	KIGX	35.7666666666667	-79.0641666666667	S	STNM	US		NC				0	155	105	America/Kentucky/Monticello	2006-10-29
6298440	Independence, Independence Municipal Airport	Independence, Independence Municipal Airport	KIIB	42.45	-91.9333333333333	S	STNM	US		IA				0	298	290	America/Chicago	2006-10-29
6298441	Washington, Washington-Wilkes County Airport	Washington, Washington-Wilkes County Airport	KIIY	33.7797222222222	-82.8163888888889	S	STNM	US		GA				0	197	183	America/Kentucky/Monticello	2006-10-29
6298442	Willimantic, Windham Airport	Willimantic, Windham Airport	KIJD	41.7419444444444	-72.1836111111111	S	STNM	US		CT				0	75	61	America/New_York	2006-10-29
6298443	Jacksonville, Jacksonville Municipal Airport	Jacksonville, Jacksonville Municipal Airport	KIJX	39.7741666666667	-90.2386111111111	S	STNM	US		IL				0	190	186	America/Chicago	2006-10-29
6298444	Inyan Kara	Inyan Kara	KIKA	44.3	-104.633333333333	S	STNM	US		WY				0	1319	1316	America/Denver	2006-10-29
6298445	Kankakee, Greater Kankakee Airport	Kankakee, Greater Kankakee Airport	KIKK	41.0713888888889	-87.8463888888889	S	STNM	US		IL				0	192	188	America/Chicago	2006-10-29
6298446	Ankeny, Ankeny Regional Airport	Ankeny, Ankeny Regional Airport	KIKV	41.69	-93.5658333333333	S	STNM	US		IA				0	275	259	America/Chicago	2006-10-29
6298449	Iliamna, Iliamna Airport	Iliamna, Iliamna Airport	KILI	59.7491666666667	-154.909166666667	S	STNM	US		AK				0	63	33	America/Anchorage	2006-10-29
6298450	Willmar, Willmar Municipal Airport-John L Rice Field	Willmar, Willmar Municipal Airport-John L Rice Field	KILL	45.1166666666667	-95.0833333333333	S	STNM	US		MN				0	344	342	America/North_Dakota/New_Salem	2006-10-29
6298451	Wilmington, Airborne Airpark Airport	Wilmington, Airborne Airpark Airport	KILN	39.4283333333333	-83.7791666666667	S	STNM	US		OH				0	328	322	America/Indiana/Vevay	2006-10-29
6298453	Iron Mountain / Kingsford, Ford Airport	Iron Mountain / Kingsford, Ford Airport	KIMT	45.8141666666667	-88.1088888888889	S	STNM	US		MI				0	360	335	America/Menominee	2006-10-29
6298454	Wink, Winkler County Airport	Wink, Winkler County Airport	KINK	31.7797222222222	-103.201388888889	S	STNM	US		TX				0	860	858	America/North_Dakota/New_Salem	2006-10-29
6298459	Iowa City, Iowa City Municipal Airport	Iowa City, Iowa City Municipal Airport	KIOW	41.6327777777778	-91.5430555555556	S	STNM	US		IA				0	203	205	America/Chicago	2006-10-29
6298460	Lincolnton, Lincolnton-Lincoln County Regional Airport	Lincolnton, Lincolnton-Lincoln County Regional Airport	KIPJ	35.4830555555556	-81.1613888888889	S	STNM	US		NC				0	267	249	America/Kentucky/Monticello	2006-10-29
6298464	Sturgis, Kirsch Municipal Airport	Sturgis, Kirsch Municipal Airport	KIRS	41.8127777777778	-85.4391666666667	S	STNM	US		MI				0	282	275	America/Detroit	2006-10-29
6298465	Orlando, Kissimmee Municipal Airport	Orlando, Kissimmee Municipal Airport	KISM	28.2897222222222	-81.4372222222222	S	STNM	US		FL				0	25	22	America/Kentucky/Monticello	2006-10-29
6298467	Kinston, Kinston Regional Jetport at Stallings Field	Kinston, Kinston Regional Jetport at Stallings Field	KISO	35.3333333333333	-77.6166666666667	S	STNM	US		NC				0	29	27	America/Kentucky/Monticello	2006-10-29
6298469	Manistique, Schoolcraft County Airport	Manistique, Schoolcraft County Airport	KISQ	45.9747222222222	-86.1719444444444	S	STNM	US		MI				0	209	206	America/Detroit	2006-10-29
6298470	Wisconsin Rapids, Alexander Field South Wood County Airport	Wisconsin Rapids, Alexander Field South Wood County Airport	KISW	44.3591666666667	-89.8369444444444	S	STNM	US		WI				0	311	307	America/Menominee	2006-10-29
6298474	Ironwood, Gogebic-Iron County Airport	Ironwood, Gogebic-Iron County Airport	KIWD	46.5333333333333	-90.1333333333333	S	STNM	US		MI				0	375	376	America/Menominee	2006-10-29
6298475	Wiscasset, Wiscasset Airport	Wiscasset, Wiscasset Airport	KIWI	43.9636111111111	-69.7116666666667	S	STNM	US		ME				0	20	30	America/New_York	2006-10-29
6298476	West Houston / Lakeside	West Houston / Lakeside	KIWS	29.8166666666667	-95.6666666666667	S	STNM	US		TX				0	34	32	America/Indiana/Knox	2006-10-29
6298483	Jasper, Jasper County-Bell Field Airport	Jasper, Jasper County-Bell Field Airport	KJAS	30.8855555555556	-94.0347222222222	S	STNM	US		TX				0	65	45	America/Indiana/Knox	2006-10-29
6298486	Junction, Kimble County Airport	Junction, Kimble County Airport	KJCT	30.5108333333333	-99.7663888888889	S	STNM	US		TX				0	527	522	America/Chicago	2006-10-29
6298488	Jefferson City, Jefferson City Memorial Airport	Jefferson City, Jefferson City Memorial Airport	KJEF	38.5944444444444	-92.1558333333333	S	STNM	US		MO				0	167	166	America/Chicago	2006-10-29
